Longitude,Latitude,MOD13Q1_006__250m_16_days_EVI_doy2011081_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011097_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011113_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011129_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011145_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011161_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011177_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011193_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011209_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011225_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2011241_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012081_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012097_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012113_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012129_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012145_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012161_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012177_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012193_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012209_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012225_aid0001_tif,MOD13Q1_006__250m_16_days_EVI_doy2012241_aid0001_tif
-86.4821014,34.8507004,2811,3141,2110,2810,3695,6874,5752,6889,6392,6633,3517,2258,2856,3152,2776,3114,4592,4868,5462,7317,6644,6609
-86.479599,34.8506012,2127,3800,2420,2358,4259,6859,7423,7347,6885,6112,3160,1901,2034,2216,2074,2460,3809,4968,6116,9009,6739,7642
-86.7786026,34.8494987,2861,6826,2786,5162,5918,3331,5411,5946,6016,6513,2664,6005,6151,6033,2963,3282,3122,2596,4850,5726,5722,7642
-86.7761002,34.8494987,2661,1852,2501,3923,4723,3331,6272,6445,5019,3740,2664,6636,6572,6638,2865,2729,3122,2193,4729,6390,8506,8014
-86.7734985,34.8494987,1962,1981,2421,3459,5226,4690,7126,6438,4459,3776,2738,6696,7081,7175,2730,2651,2293,2199,5039,6341,8458,7675
-86.7710037,34.8494987,1942,1997,2230,3189,5126,4428,6119,6381,4486,3774,2636,6696,7007,6965,2730,2416,2293,2199,5128,6460,8147,5492
-86.7685013,34.8494987,2112,2373,2865,3203,5027,4598,6200,6128,4609,3820,3123,6471,5952,6611,2475,2602,2286,2254,4617,6435,8329,5359
-86.7658997,34.8493996,2725,2373,2325,3570,4855,5272,5905,5619,4467,4044,2786,6050,6611,5656,2743,2984,3522,2446,4502,5371,7634,8175
-86.7633972,34.8493996,2275,3260,4240,3628,5186,5317,6821,6265,5485,3904,2850,6576,7229,6680,3852,3154,3522,2402,4346,5521,8197,5979
-86.4821014,34.8485985,3385,3141,3302,2916,3695,5994,5628,6823,6161,5822,3826,2054,1834,2211,2369,2433,4522,4207,6472,6335,8153,7609
-86.479599,34.8485985,2020,4485,2110,2231,3662,6874,8449,7555,7298,6566,2821,2455,2340,2902,2707,2791,4383,4068,5818,8865,8615,7345
-86.4770966,34.8484993,2626,4183,2420,4711,5581,6859,7019,7334,6444,6280,2821,4989,5832,2902,5958,6050,4430,4913,6961,7228,6584,7345
-86.7734985,34.8474007,2203,1959,2298,4109,5363,4643,7270,6458,5238,4510,3203,6945,7030,7167,3130,3382,4000,2730,4729,5600,7700,7027
-86.7710037,34.8474007,2409,2132,2722,3459,4913,4750,6286,6451,4675,4061,2816,6599,7007,6965,3294,2651,2373,2165,4808,5557,8147,5932
-86.7685013,34.8474007,2240,2180,2455,3322,4472,4264,5980,6056,4557,3892,3025,6599,6580,6465,3294,2484,2373,2227,4479,6301,7917,6355
-86.7658997,34.8474007,2126,2512,2948,3394,4659,4460,6059,6065,4583,4163,2909,5901,6831,6585,2743,2805,2808,2106,3952,5520,7282,6230
-86.7633972,34.8474007,1993,2006,2325,2942,4615,4211,6542,6277,4421,3782,3201,5234,6784,7030,2774,2536,2808,2193,3952,5713,8366,8175
-86.7609024,34.8473015,1894,2065,2537,3144,4575,5317,6250,5909,4360,3801,2850,6281,6030,6773,2724,2616,2808,2154,4752,5710,8217,8479
-86.4821014,34.8465004,3298,4528,5099,4090,4813,5758,5570,6763,5672,5878,5014,2650,2253,2373,2662,2400,4570,4534,5568,5862,7712,7476
-86.479599,34.8465004,2393,5526,3290,5085,5557,5755,6916,6553,5999,6308,5006,1904,3386,2279,2543,2727,3731,4534,8326,7674,8767,7462
-86.4770966,34.8465004,3367,5526,5031,5980,6285,6459,6557,6553,5790,5584,5006,4989,5829,4613,5622,5719,4430,5363,7279,7111,6469,7365
-86.783699,34.8452988,2864,4722,6133,4374,4821,3975,2968,6109,6450,6336,8405,1475,1684,1850,3552,2538,3079,3359,3429,7392,8132,6260
-86.7810974,34.8452988,2213,4722,1982,3919,4489,2714,2653,5790,5343,6091,6397,1562,1776,1632,2127,2077,2789,3207,6001,7599,8520,7691
-86.7734985,34.8452988,3107,4711,2148,4457,4372,3260,5101,6109,6582,3844,3538,2141,1900,1682,2127,2140,3436,3232,6001,7599,7903,6953
-86.7685013,34.8452988,2449,4711,2779,2554,4713,3202,5101,6712,4852,4958,3488,3221,3035,2668,3715,4365,4072,4007,5757,6605,5730,5731
-86.783699,34.8432007,2725,3247,2262,3598,2834,2750,4239,5776,7324,5113,5349,3435,2920,3655,4373,3483,3758,3684,5624,5137,5899,4524
-86.7811966,34.8432007,3949,3247,3598,4883,4464,3148,4688,6667,7560,5521,5000,2485,1997,1802,2148,1936,3442,3589,5979,5475,5365,4704
-86.7761002,34.8432007,2807,2342,3829,2301,3479,2861,4620,6298,6525,5277,5000,2179,1855,1591,1857,1870,3590,3969,5320,5806,5642,4783
-86.7710037,34.8432007,3323,4711,3073,4457,4800,3749,5083,5275,5581,3821,4107,1885,1786,1684,1902,1949,3155,3493,5161,8764,8691,7189
-86.6063004,34.8428001,3323,4711,3913,3256,4616,3362,4757,6109,4852,4031,3324,2388,2000,1939,2974,4124,3405,3969,4792,6676,5647,5361
-86.6037979,34.8428001,2180,5025,4028,3693,3700,3402,5715,5371,7720,5813,6356,3601,3338,3746,2981,3533,4071,4353,6340,6926,5848,5109
-86.783699,34.8410988,2918,5671,5002,3866,3413,3033,5046,6354,8284,6037,6356,3945,2967,3301,2981,3007,3705,3706,5285,6926,5826,5076
-86.7811966,34.8410988,5003,5671,5679,5935,6081,3931,4155,5525,5752,5006,6536,4192,2698,2548,3169,3194,3560,3743,5593,6460,6458,5321
-86.7761002,34.8410988,1886,3790,3576,4256,4973,4813,5435,5256,5559,3893,4023,1967,1964,1788,2163,2697,3339,3621,5721,6393,7796,6714
-86.7735977,34.8410988,6009,7517,6631,4297,2685,2744,2846,4318,7033,5976,6160,4577,3143,3211,3942,3705,4133,3902,5045,7087,5733,5200
-86.7710037,34.8410988,5279,7517,6303,3233,2343,2052,1874,2755,6923,6619,8305,4127,3153,2155,1919,2349,4231,4429,6396,7402,5863,5159
-86.7685013,34.8410988,4076,7560,5147,4501,2319,2190,2481,3530,7205,6432,8741,4803,3496,2770,4271,2074,3681,3877,5045,6957,6267,5174
-86.6063004,34.8406982,2992,7560,4422,4143,2299,2354,3040,3626,7932,8198,7671,4803,3113,2319,4201,2267,3998,4129,5983,6920,5948,5174
-86.6037979,34.8406982,3065,2861,3342,3735,4054,3501,4113,5257,7947,6238,6466,3076,2944,2797,3452,3221,4658,5109,6877,7176,4983,5592
-86.783699,34.8390007,2016,2336,2240,1774,2044,2335,4154,6696,7702,7221,5899,2507,2859,2168,3848,2464,4348,5103,6088,6763,5975,4622
-86.7735977,34.8390007,1368,2055,1582,1673,1862,2008,4002,6812,7702,5968,5899,2674,1926,2168,2819,2464,3993,4380,5007,6763,5550,5868
-86.7710037,34.8390007,1517,3427,1672,2639,1743,2480,4730,7422,7612,6290,5607,2184,1681,2027,2056,2268,3647,4429,5664,6728,5707,4894
-86.7685013,34.8390007,2184,2824,2744,2252,2376,2708,4909,7422,8347,6350,5349,2184,1759,2013,1919,2134,4183,4429,6396,7402,6328,5094
-86.6113968,34.8386002,4064,4249,4554,3405,3372,3445,2987,7454,7097,6140,5349,2186,1825,1837,2220,2393,4307,4887,6885,7317,5948,5287
-86.608902,34.8386002,4064,4669,5980,3967,3874,2767,2642,6808,5989,7115,5963,2386,2062,2080,2290,2560,3766,4067,5908,6330,5236,4712
-86.6063004,34.8386002,1858,2236,2097,1767,2178,2370,5005,7766,7710,6166,5773,2120,2008,1917,2762,2984,6137,4057,4090,5630,3710,3269
-86.6037979,34.8386002,2184,2914,1672,2624,2258,3399,5689,7422,8347,6571,4884,2330,1949,1810,2120,2257,4145,4079,6227,6561,5061,4540
-86.5987015,34.8386002,3059,3613,2744,3767,3446,4451,4909,7221,7698,4845,5349,2937,2243,1874,2544,2382,4410,4614,6821,6849,5807,5326
-86.596199,34.8386002,2531,2777,2129,2160,2388,3806,5231,7553,7595,6464,5792,2799,2306,2089,2581,2257,4775,4504,4831,6650,4917,4288
-86.7710037,34.8368988,2774,4245,3971,4609,3972,3806,5304,7519,6507,5207,6020,2982,2422,2372,3226,2515,4331,4791,5684,5832,4349,4860
-86.7685013,34.8368988,4090,3570,4625,4860,4974,3613,4773,5153,5539,3498,3247,6255,4880,6477,3336,3056,3817,2670,4241,5188,6546,5447
-86.6063004,34.8364983,5209,6349,6812,5338,5349,3964,5234,5948,6400,2675,2323,6992,6991,7558,3445,2518,3817,2259,4241,5105,7808,6197
-86.6037979,34.8364983,2602,2848,4129,5272,5826,5192,7087,5906,5698,5331,3654,5618,6925,7294,4693,5439,3606,2736,4712,5347,6976,6834
-86.6013031,34.8364983,1901,3364,4747,3765,5886,5378,6399,5927,5458,5271,3952,4210,6332,5806,3270,3455,4719,3867,4779,5562,6405,6045
-86.5987015,34.8364983,3731,5060,4641,4422,4944,3814,4908,5264,5457,3892,3526,6749,7296,7205,2442,1785,3817,2132,4241,4979,7782,7714
-86.596199,34.8364983,3089,3570,4682,4630,5291,3963,5143,5402,5880,2324,2231,6992,7296,7205,2442,3176,3608,2132,3933,4962,7342,7412
-86.5936966,34.8364983,2811,3299,5011,4743,5919,4524,6121,5907,6395,3392,2569,4946,6506,6873,2722,4033,3606,3407,4632,4582,6394,6442
-86.5911026,34.8363991,2633,2544,2850,5272,5925,4758,6681,5906,5635,4659,3174,5497,6486,6184,4163,4159,4719,2956,4604,5355,6623,7752
-86.5886002,34.8363991,4555,5246,5325,5229,2612,1923,4035,5167,6062,5836,5658,2523,4514,3756,3944,3653,4805,3524,4817,5696,5211,4413
-86.7710037,34.8348007,6259,5397,6329,4328,3793,3147,2048,4936,6175,6187,6948,2131,2333,1782,2176,1917,3295,4268,5498,6039,6458,4995
-86.6037979,34.8344002,3222,4731,4679,4532,4920,3937,5295,5124,5730,4250,3500,6019,6712,6905,3112,2905,3615,2747,4219,5353,7797,7434
-86.6013031,34.8344002,2967,4731,4485,4977,5854,4740,5619,5322,6178,3973,2889,6559,6588,7065,3075,4884,3119,4032,4153,5178,6891,6916
-86.596199,34.8344002,2939,3501,5348,5735,5997,4716,6155,5851,6522,3780,3615,6173,6538,6455,2607,2912,3119,2797,3435,4286,6603,6544
-86.5936966,34.8344002,2904,3501,3431,3298,5639,4630,5554,5695,6108,4478,2757,5889,6264,6316,2377,2576,2721,2235,3435,4508,6954,6772
-86.5912018,34.8344002,2904,3501,2451,3298,3448,3109,5401,5746,5536,4846,3311,6216,6724,6230,2430,2381,2721,2122,4143,4739,7889,7581
-86.5886002,34.8344002,2202,2399,2784,2724,3561,3448,5992,6055,5719,4742,3228,5611,5933,6230,2915,2727,5209,2427,5656,5654,6796,5919
-86.5860977,34.834301,3880,4578,4832,4391,2437,2132,3000,4384,4904,5295,4936,2383,3598,3205,2761,2342,3805,3647,4342,6803,5049,4418
-86.5836029,34.834301,5922,7468,6214,4368,2612,2132,1464,3253,4451,5511,6595,1283,1751,1666,1693,2103,2648,3412,4145,6594,5891,4472
-86.7685013,34.8326988,2875,4714,4549,4753,5264,4414,5879,5427,5963,4908,4150,5936,6680,6747,3410,3836,4357,3102,4603,5359,6573,6200
-86.6037979,34.8322983,2608,3501,5787,3252,6024,5636,5847,5621,5987,5860,4883,5783,6588,6634,2217,2942,2721,3626,3435,4286,6865,5674
-86.5988007,34.8322983,2743,3501,4209,2891,5129,4199,6064,5695,5536,5253,3362,6066,6889,6296,2217,1769,2721,2262,4143,5090,6954,7473
-86.596199,34.8322983,2731,3501,2037,2945,4935,4144,6100,5941,5536,4116,2670,6216,6157,5916,2533,2116,2721,2251,5152,5587,7889,6558
-86.5936966,34.8322983,3138,4736,4925,2958,3888,4431,5311,6571,6416,6223,5954,2808,1621,3671,1998,2913,4104,3945,4761,6150,5759,4219
-86.5912018,34.8322983,1552,3071,1778,4170,1646,2665,3227,6279,6662,6901,5163,1613,1731,1733,1790,2135,3009,3772,4686,5859,5597,4219
-86.5886002,34.8322983,2071,5963,2835,2105,2008,2153,3335,6279,6203,5938,5163,1308,1774,1732,1693,1806,2608,3452,4088,6581,5695,4295
-86.5860977,34.8322983,5922,5535,2582,3629,1977,2095,2837,5291,4590,6402,5744,1756,1915,1958,2280,2492,2542,3242,3276,6603,5598,3844
-86.5836029,34.8321991,3278,1839,2207,1865,3229,1811,2811,5493,6929,5332,4975,2032,2327,2159,1920,2059,3102,3023,3325,6435,5571,4607
-86.5886002,34.8302002,1533,3382,1371,1258,1877,1427,3371,5493,7035,6947,5121,1477,1914,1533,2265,2055,4141,4481,5392,6598,3534,2909
-86.5860977,34.8302002,2089,4345,2145,3438,4886,4189,6089,5788,5862,3871,2392,6545,6621,6519,2680,2918,3553,2692,4674,5719,7095,7625
-86.5836029,34.8302002,2132,4105,3444,3557,4519,4115,5584,5802,5116,3804,2960,6545,6315,6274,2680,2299,3553,2286,4452,5631,8121,6759
-86.5811005,34.8280983,2040,2398,4394,2437,3640,2645,5129,6231,6651,5943,5292,1402,1471,1893,1864,2050,3038,3285,4243,5569,5737,3988
-86.5811005,34.8238983,1792,2651,2644,2411,2664,1802,2440,5251,6667,6832,5889,1523,2889,1603,1705,1695,2551,3148,3787,5272,5175,3721
-86.5811005,34.8218002,1862,3116,1688,2256,1994,1744,2793,5315,7093,6250,5769,2658,2889,2546,1594,1869,2673,2706,3640,3585,4785,3852
-86.4748001,34.7984009,2648,4291,1951,3503,1731,1744,2793,5681,7076,4006,5769,1378,1519,1549,1579,1677,2551,3252,4721,6015,5132,4066
-86.4722977,34.7984009,1346,1514,1612,1378,1806,1562,2520,5104,7091,5221,4255,1258,1542,1402,1523,1677,3025,3361,4811,6831,5224,3729
-86.4748993,34.796299,1346,1756,1509,1412,1408,1513,2318,5104,7222,6048,5129,1244,1534,1532,3378,1708,3836,3907,5152,6622,5709,3729
-86.4722977,34.796299,1613,1798,1449,1538,1484,1584,2858,7466,7055,7115,5583,1449,1867,1756,3845,4638,3618,3907,5152,7118,6131,3729
-86.4698029,34.796299,1591,1821,1541,1733,1596,1806,3073,7466,8350,6933,6882,2419,3375,3565,3260,5713,3700,3910,5620,7239,5087,4613
-86.4673004,34.796299,2237,4345,2860,3669,4997,5103,6687,5908,5908,4418,2869,5993,6276,6559,3916,3742,4554,4151,4750,5416,6127,6985
-86.4748993,34.7942009,3756,4225,4581,3956,3640,2082,3599,4004,5176,4009,5374,1879,1929,2081,1698,1844,3038,2866,4272,5000,4951,3693
-86.4698029,34.7942009,5256,5458,6009,4150,2664,1893,2198,4004,5146,6771,6626,2224,2889,2072,1696,2147,2309,3148,3832,5034,4317,3816
-86.4673004,34.7942009,1912,2133,1726,2571,3490,1655,2978,5291,7773,4862,5143,1387,1472,1549,1523,1678,2512,3243,5163,5903,5302,4421
-86.4798965,34.7921982,1210,1489,1542,1336,1509,1449,2986,5981,7819,6132,4784,1123,1426,1435,1831,1807,3098,3849,4912,6576,4821,3216
-86.4774017,34.792099,1211,1428,1509,1317,1418,1609,2986,6126,7681,5510,4590,1437,1861,1640,2502,2059,4498,3722,5728,7118,6131,2239
-86.4748993,34.792099,1130,1463,1465,1672,1596,2159,3583,7000,6746,4520,5583,1881,2392,2361,2502,2554,4951,5459,5620,6417,6529,5089
-86.4698029,34.792099,1655,1963,2025,2232,2111,2525,3402,6424,6561,6933,5384,1670,1933,2357,3056,4898,5715,5157,5875,7523,4624,4401
-86.4673004,34.792099,1648,3026,2762,1874,3359,3381,4252,7031,6462,6313,5276,3745,5704,3912,4220,5795,5134,4681,5178,6690,4294,4127
-86.4800034,34.7901001,2674,4293,4184,5583,5635,5756,7051,5873,6049,4416,4429,5305,5359,7116,4138,2933,4530,2847,4991,5320,6839,6481
-86.4774017,34.7901001,5222,5811,5004,4537,3305,3035,2705,5598,7014,5083,4917,3796,4753,4678,2876,2825,4111,2937,4150,5329,3993,3243
-86.4748993,34.7900009,3541,3805,3456,4306,3241,1912,3330,5672,6011,5910,4917,1331,1790,1532,1581,3248,2678,3466,5283,6670,5681,4396
-86.4723969,34.7900009,3374,3805,3470,2187,2594,1639,3520,5672,7696,5625,4672,1331,1647,1857,1499,1558,2612,3175,5140,6607,5138,4517
-86.4698029,34.7900009,1183,3805,4896,1482,2851,1573,3746,5959,6844,4918,4177,1656,2204,1878,2167,1707,3297,3666,5138,6294,4397,3629
-86.4673004,34.7900009,1256,2356,1476,1866,3627,1944,3513,6614,6538,5023,4386,1501,1609,1803,3366,3869,6255,6092,4820,6262,2764,3216
-86.4748993,34.7879982,1081,2356,1274,1543,1798,2335,3569,6965,6332,4619,4592,1351,1488,1701,3854,5327,7514,5162,5728,6954,3085,2154
-86.4723969,34.787899,1248,1410,1449,1568,2472,2544,5040,6391,6407,4518,3130,1733,1496,1708,4002,5035,5706,5664,5968,6954,2240,1873
-86.4673004,34.787899,1248,1547,1561,1528,1858,2320,3771,6391,7055,4732,3476,1710,3795,4136,4423,5170,5416,4945,5268,6548,3487,2969
-86.469902,34.7858009,1837,2356,1438,3038,2357,3676,5230,6503,5933,4619,3937,1354,3387,2808,4542,5104,7667,6092,6100,6920,2247,2286
-86.7585983,34.7638016,1968,2627,1902,1528,2166,2544,4528,6503,6407,4850,3395,1233,1496,1708,4002,5123,6846,5741,5821,6303,2468,2104
-86.7561035,34.7638016,1178,2548,2322,2941,2674,1871,3633,6022,7055,5564,4731,2578,2871,3447,3881,3632,5150,4062,4793,6303,3771,3608
-86.7535019,34.7638016,1970,1825,2808,1914,2776,3582,5950,6039,4712,5119,3095,1948,1782,2092,1910,3617,3840,4062,4969,5844,6268,3561
-86.7509995,34.7638016,3284,4789,4862,5964,3175,3475,5187,5388,5171,5647,3272,1671,1780,1852,2386,2622,3534,3439,4046,5841,4830,4805
-86.7611008,34.7616997,3395,5250,6093,5988,5278,3995,5537,5270,5834,4925,4872,1671,3633,4208,3525,3998,6311,3984,5405,5798,5187,3581
-86.7585983,34.7616997,3242,5830,2677,2764,2699,3230,4023,5656,7309,6773,5013,3407,4649,4762,2797,5339,4875,4314,3043,7230,4766,5478
-86.7535019,34.7616997,3376,5830,2075,2082,1955,2389,4023,5453,7479,7841,6321,4827,3420,5001,2793,3522,4823,4233,2895,7092,5154,5639
-86.7509995,34.7616997,1731,2467,1656,2010,2622,5218,5854,4437,7290,6868,4579,2567,2869,4160,3627,4811,5332,4272,5917,7230,5317,5473
-86.7636032,34.7596016,3487,3375,2226,1750,2082,3326,4671,5986,7984,7705,6892,3407,2361,2637,2797,3168,5332,4210,5917,7416,3081,5405
-86.7611008,34.7596016,3629,4268,1836,1643,1775,2444,3283,5453,7984,8119,6892,3361,2334,2853,3305,3676,6819,4233,6195,7092,2746,5639
-86.7585983,34.7596016,3139,4268,1708,2169,1926,1970,3324,5435,8073,8624,6506,3311,2740,3088,4057,4452,6819,5109,6195,7167,5861,5686
-86.7561035,34.7596016,1731,2940,2223,3767,3237,6234,5854,5393,7212,6773,4693,3846,1858,2803,3745,3281,4678,4357,6130,7819,6255,5390
-86.7535019,34.7596016,2828,4802,1799,1921,1835,2253,3725,5643,8042,8558,6421,1978,1895,1913,4727,5839,6911,7139,5810,6976,2661,2411
-86.7509995,34.7596016,3904,4802,3200,4848,3973,2976,3917,5336,7060,8065,5780,1797,2552,2291,4564,5939,6819,7582,6682,6748,2683,2168
-86.7637024,34.7574997,2108,2202,1573,1806,3241,5378,7939,4532,7392,7076,4723,4346,4857,5081,3502,2854,5076,3606,6029,7974,5703,5262
-86.7611008,34.7574997,1937,1940,1568,2002,2827,6622,8265,4532,7500,7109,2321,3230,2037,2128,2046,3878,2731,3892,9580,7974,7418,6658
-86.7585983,34.7574997,2324,1946,2958,2702,4272,7981,7379,9024,7549,6868,2904,2928,2335,1935,3338,2196,4678,3857,6375,8572,7339,6565
-86.7561035,34.7574997,2475,3711,1805,1843,1887,2641,5153,5788,7992,8010,6424,2923,2674,3688,4112,5800,6817,6298,6468,6806,5736,4329
-86.7661972,34.7554016,4156,5610,3460,4414,4183,4970,4087,5261,6949,8755,6424,2164,2194,2283,4268,5584,6817,6298,5810,6752,2661,2772
-86.7637024,34.7554016,2504,3367,2584,2489,2916,5218,7464,7625,7375,7006,4745,4408,4983,4926,3469,3069,3985,4303,5376,8431,6888,7002
-86.7611008,34.7554016,1937,2056,1573,1820,2688,5147,7536,8845,7932,7133,2321,3396,2237,1979,2057,3327,3602,3337,4166,8419,7625,7598
-86.7585983,34.7554016,1864,1904,1568,1907,3170,7142,8265,9448,8204,7109,2321,3520,2058,1979,1854,2198,3349,3753,4166,9256,7813,7399
-86.7561035,34.7554016,2354,2437,1587,2015,2893,6691,8672,9534,7549,7029,2904,3354,1934,2330,1740,2620,3255,3989,8044,9115,7818,7259
-86.7661972,34.7533989,4268,4240,1654,2063,2153,3002,5484,9534,7541,7313,6007,3354,1945,2120,1851,2692,4878,4830,7686,9115,5577,7259
-86.7637024,34.7532997,3786,5610,3536,4276,3854,4571,4266,5508,5862,8194,6007,2401,2706,1955,3857,4613,4878,4578,6468,6773,5609,4505
-86.7611008,34.7532997,2184,3470,1569,2901,2463,5364,7838,6754,6913,7297,4455,3765,2202,2366,1896,2445,4514,3578,3070,9256,7374,7387
-86.7585983,34.7532997,2743,2395,1657,3525,2501,3567,6944,6598,7805,7606,4455,3384,2043,1886,1896,2107,3349,3751,5470,9115,7220,6480
-86.7535019,34.7532997,3008,5748,4470,3830,5007,4978,5048,5380,5887,7878,5921,2532,2427,2388,3857,5296,4878,5426,7686,7601,3763,3568
-86.7637024,34.7513008,2980,3709,5603,5757,6563,6065,6105,5345,6422,6018,5040,3165,1948,4249,2570,5503,4030,6954,4317,7208,4147,6473
-86.7611008,34.7513008,4522,3221,4857,3330,3170,3285,4274,4798,3489,6575,3404,3319,2132,4097,3760,5463,5449,4011,5450,5328,4341,2774
-86.7585983,34.7512016,6827,6317,5963,4792,3705,3285,4506,4798,6992,5593,7438,2526,1971,2955,4541,6048,6509,5185,4701,4742,2534,2890
-86.4588013,34.9341011,6434,6614,5308,4427,2789,2500,2687,4166,7644,7437,7048,2773,3078,2742,4213,5637,5886,4620,3511,3694,2608,3315
-86.4588013,34.9319992,5377,6170,4945,3898,2513,2286,2218,5283,7644,8251,7557,2844,4899,4592,4725,4905,4604,3707,3571,3245,3522,4336
-86.4588013,34.9299011,2197,1960,2840,3471,2648,3713,7000,7217,4601,5250,3177,3845,5925,3731,2530,3407,3587,2904,6598,6477,6320,6852
-86.4562988,34.9299011,2872,2925,3423,3471,4684,3660,6886,7258,4601,4323,4124,3993,5634,3506,2515,4297,5395,3148,5222,6162,6152,5807
-86.4309006,34.9297981,5661,5416,5321,3704,3518,3477,2600,4343,7426,7600,6745,2757,2040,2272,4321,5428,5774,4359,2862,3960,3128,3082
-86.4283981,34.9297981,6434,6438,5364,3479,2569,2362,2315,4272,7489,8854,7645,3007,4383,3306,4608,5249,4831,3957,3796,2843,3251,3394
-86.4257965,34.9297981,2748,2750,3704,3100,4671,4765,6723,5988,6429,5985,4145,4511,3416,3953,4650,4670,3724,3302,4305,4115,4753,4585
-86.4588013,34.9277992,2842,2813,2646,2606,3987,4676,7283,7642,7155,6814,4573,3901,3568,4524,3232,4834,3698,2431,5223,4244,4520,5576
-86.4562988,34.9277992,2739,2382,2651,3471,3962,4390,5446,8154,7155,4542,4068,4130,5586,4524,3322,3219,2870,2904,5995,5561,6303,5883
-86.435997,34.9277,3498,3316,4041,3704,4833,3356,6886,7148,6069,4323,3989,3215,3281,3316,3162,4338,4759,3148,3988,4031,4941,3846
-86.433403,34.9277,5661,5190,5011,3855,3483,2512,3259,5373,7500,5969,5120,3218,2354,2627,4200,5611,6362,3715,3587,4031,3240,3569
-86.4309006,34.9277,6581,6636,5321,4027,2757,2512,3158,5192,7380,8627,6745,2757,3924,3644,4447,5191,5154,4282,3978,3452,3251,3082
-86.4588013,34.9258003,2461,2726,2690,3603,5891,4683,7237,7684,6328,3699,5815,3748,6495,4465,2618,3586,1884,2073,4349,6013,6658,6322
-86.4335022,34.9255981,2155,2208,2516,2644,3715,4097,5377,7684,6328,6814,4010,3835,6354,5488,2168,3586,4330,2440,4349,6364,7859,7488
-86.4335022,34.9235992,2187,2075,2746,3776,5218,5083,5649,6706,5361,4726,3139,6301,6620,5493,3384,2428,2651,2607,5143,5826,8177,7837
-86.4309006,34.9235001,5125,2824,4088,4226,5402,4473,5958,6520,5896,4564,3830,5797,4072,6539,3480,2957,3135,2607,5495,5859,8177,6911
-86.4283981,34.9235001,2530,3776,2928,3608,6010,5530,6449,6815,6311,3663,2229,4412,5634,6167,3238,2907,1888,2065,4847,5512,8148,7133
-86.4411011,34.9215012,2043,3185,2248,3233,5653,5953,6755,7512,6368,3466,2229,5263,6260,6055,1933,1961,2188,2073,5000,6451,8685,8781
-86.4385986,34.9215012,1948,1830,2302,3603,5649,5616,6831,7559,6332,3699,2797,4888,6278,5782,2168,2234,1884,1941,5445,6165,8026,7991
-86.435997,34.9215012,2269,2078,3210,3709,5649,4285,5521,6933,5773,3727,3038,4714,6546,5782,2598,2234,1953,2020,5015,6363,7066,7409
-86.4335022,34.9215012,3305,2824,4368,4087,5504,3733,4997,5960,5652,3801,3891,5236,5705,5985,2687,3169,2468,2037,4678,5621,5238,5535
-86.4309006,34.9215012,2909,3883,3973,4632,5706,5195,6047,6508,5093,3826,3349,4625,5802,5943,3626,5894,3929,2916,4762,5757,7244,6239
-86.4283981,34.9213982,2754,2084,2949,3960,5756,5832,7945,7131,4753,2671,1876,5017,5933,6801,2034,2031,1941,1925,4653,5992,7955,8787
-86.4259033,34.9213982,2174,1942,2448,3302,5553,5749,7843,7131,4509,2533,1876,4930,6054,6810,2041,1847,1877,1757,4648,6429,8157,9232
-86.4335022,34.9193993,2278,1995,2475,3417,5953,5635,7698,7196,4692,2699,2762,5827,6517,6687,2339,1844,2104,2113,5664,6321,8181,8326
-86.4309998,34.9193993,4028,3201,4734,4196,5542,3702,3963,6723,5188,4711,3159,3678,4587,3671,2504,4824,2520,3274,3472,5514,5510,3885
-86.4283981,34.9193993,2819,2885,4210,4632,5793,5431,6680,5814,5441,4464,3736,4866,3681,6003,3626,4367,3929,3422,4769,5757,6899,6024
-86.4309998,34.9173012,2174,2426,3121,3960,5613,5832,7383,7131,4229,2997,2793,5061,6175,4372,2360,2452,2642,2448,3633,6461,4396,6978
-86.4309998,34.9151993,2183,1942,2178,3549,3728,4783,5202,6701,2427,2313,1863,3974,5676,6810,1604,2452,1803,1518,4648,6301,8157,3777
